File Name,File Extension,File Size,Created Time,Modified Time,File Path
Notes.txt,.txt,115,2024-06-14 20:19:35,2022-08-05 17:22:38,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-131810\Notes.txt
StoresListing.txt,.txt,859,2024-06-14 20:19:35,2022-08-05 17:18:23,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-131810\StoresListing.txt
desktop.ini,.ini,124,2024-06-14 20:19:35,2022-08-05 17:23:03,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-132250\desktop.ini
Huddling_2022-220805-131400_3133-220805-132250.Tbk,.tbk,870470,2024-06-14 20:19:35,2022-08-05 20:06:00,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-132250\Huddling_2022-220805-131400_3133-220805-132250.Tbk
Huddling_2022-220805-131400_3133-220805-132250.Tdx,.tdx,6576868,2024-06-14 20:19:35,2022-08-05 20:06:00,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-132250\Huddling_2022-220805-131400_3133-220805-132250.Tdx
Huddling_2022-220805-131400_3133-220805-132250.tev,.tev,732709304,2024-06-14 20:19:35,2022-08-05 20:06:00,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-132250\Huddling_2022-220805-131400_3133-220805-132250.tev
Huddling_2022-220805-131400_3133-220805-132250.tin,.tin,197322,2024-06-14 20:19:42,2022-08-05 20:06:00,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-132250\Huddling_2022-220805-131400_3133-220805-132250.tin
Huddling_2022-220805-131400_3133-220805-132250.tnt,.tnt,23,2024-06-14 20:19:42,2022-08-05 17:23:03,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-132250\Huddling_2022-220805-131400_3133-220805-132250.tnt
Huddling_2022-220805-131400_3133-220805-132250.tsq,.tsq,32540360,2024-06-14 20:19:42,2022-08-05 20:06:00,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-132250\Huddling_2022-220805-131400_3133-220805-132250.tsq
Huddling_2022-220805-131400_3133-220805-132250_Cam1.avi,.avi,1137891292,2024-06-14 20:19:42,2022-08-05 20:06:00,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-132250\Huddling_2022-220805-131400_3133-220805-132250_Cam1.avi
Huddling_2022-220805-131400_3133-220805-132250_Cam2.avi,.avi,689878840,2024-06-14 20:19:52,2022-08-05 20:06:00,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-132250\Huddling_2022-220805-131400_3133-220805-132250_Cam2.avi
Notes.txt,.txt,115,2024-06-14 20:19:58,2022-08-05 20:06:00,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-132250\Notes.txt
StoresListing.txt,.txt,859,2024-06-14 20:19:58,2022-08-05 17:23:03,Z:\migratedData\Lab\Social_Sleep\Huddling_2022-220805-131400\3133-220805-132250\StoresListing.txt
2_2024-10-02_09-53-26.mp4,.mp4,346993232,2024-10-03 14:26:18,2024-10-02 19:53:26,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\2_2024-10-02_09-53-26.mp4
2_2024-10-02_15-53-27.mp4,.mp4,197212070,2024-10-03 14:26:22,2024-10-03 01:53:27,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\2_2024-10-02_15-53-27.mp4
2_2024-10-02_21-53-28.mp4,.mp4,285475665,2024-10-03 14:26:23,2024-10-03 07:53:29,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\2_2024-10-02_21-53-28.mp4
2_2024-10-03_03-53-30.mp4,.mp4,273925263,2024-10-03 14:26:26,2024-10-03 13:43:16,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\2_2024-10-03_03-53-30.mp4
3_2024-10-02_09-53-25.mp4,.mp4,1509700391,2024-10-03 14:26:28,2024-10-02 19:53:25,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\3_2024-10-02_09-53-25.mp4
3_2024-10-02_15-53-26.mp4,.mp4,1627476135,2024-10-03 14:26:41,2024-10-03 01:53:26,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\3_2024-10-02_15-53-26.mp4
3_2024-10-02_21-53-27.mp4,.mp4,545930510,2024-10-03 14:26:56,2024-10-03 07:53:28,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\3_2024-10-02_21-53-27.mp4
3_2024-10-03_03-53-29.mp4,.mp4,306219995,2024-10-03 14:27:00,2024-10-03 13:43:16,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\3_2024-10-03_03-53-29.mp4
4_2024-10-02_09-56-14.mp4,.mp4,1771039622,2024-10-03 14:27:03,2024-10-02 19:56:15,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\4_2024-10-02_09-56-14.mp4
4_2024-10-02_15-56-16.mp4,.mp4,1961396349,2024-10-03 14:27:18,2024-10-03 01:56:16,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\4_2024-10-02_15-56-16.mp4
4_2024-10-02_21-56-17.mp4,.mp4,790481596,2024-10-03 14:27:36,2024-10-03 07:56:17,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\4_2024-10-02_21-56-17.mp4
4_2024-10-03_03-56-18.mp4,.mp4,518156121,2024-10-03 14:27:42,2024-10-03 13:43:16,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\4_2024-10-03_03-56-18.mp4
5_2024-10-02_09-56-15.mp4,.mp4,728970834,2024-10-03 14:27:47,2024-10-02 19:56:16,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\5_2024-10-02_09-56-15.mp4
5_2024-10-02_15-56-17.mp4,.mp4,649201517,2024-10-03 14:27:55,2024-10-03 01:56:17,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\5_2024-10-02_15-56-17.mp4
5_2024-10-02_21-56-18.mp4,.mp4,587532619,2024-10-03 14:28:04,2024-10-03 07:56:18,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\5_2024-10-02_21-56-18.mp4
5_2024-10-03_03-56-19.mp4,.mp4,538247868,2024-10-03 14:28:09,2024-10-03 13:43:16,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\100224_M15_M16\Day1_100224\5_2024-10-03_03-56-19.mp4
F10_Day1_8-2-24_DarkPhase.mp4,.mp4,8784896990,2025-02-25 01:12:58,2025-02-25 01:18:42,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Completed videos\F10_Day1_8-2-24_DarkPhase.mp4
F10_Day1_8-5-24_LightPhase.mp4,.mp4,9828301684,2025-02-26 04:09:27,2025-02-26 04:15:52,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Completed videos\F10_Day1_8-5-24_LightPhase.mp4
F10_Day2_8-6-24_DarkPhase.mp4,.mp4,8796822497,2025-02-26 18:09:34,2025-02-26 18:16:17,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Completed videos\F10_Day2_8-6-24_DarkPhase.mp4
F10_Day2_8-6-24_LightPhase.mp4,.mp4,9828327269,2025-02-26 22:36:44,2025-02-26 22:44:14,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Completed videos\F10_Day2_8-6-24_LightPhase.mp4
F10_Day3_8-7-24_DarkPhase.mp4,.mp4,8405509716,2025-02-27 02:35:49,2025-02-27 02:41:23,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Completed videos\F10_Day3_8-7-24_DarkPhase.mp4
F10_Day3_8-7-24_LightPhase.mp4,.mp4,9828147062,2025-02-27 05:53:31,2025-02-27 06:00:09,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Completed videos\F10_Day3_8-7-24_LightPhase.mp4
F10_Day1_080524_09-42_Cam1a.mp4,.mp4,1852423891,2024-08-08 20:18:40,2024-08-05 19:42:52,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day1_080524\F10_Day1_080524_09-42_Cam1a.mp4
F10_Day1_080524_09-42_Cam1b.mp4,.mp4,710947656,2024-08-08 20:17:47,2024-08-05 19:42:54,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day1_080524\F10_Day1_080524_09-42_Cam1b.mp4
F10_Day1_080524_15-42_Cam1a.mp4,.mp4,2314482112,2024-08-08 20:18:58,2024-08-06 01:42:53,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day1_080524\F10_Day1_080524_15-42_Cam1a.mp4
F10_Day1_080524_15-42_Cam1b.mp4,.mp4,661314017,2024-08-08 20:18:03,2024-08-06 01:42:55,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day1_080524\F10_Day1_080524_15-42_Cam1b.mp4
F10_Day1_080524_21-42_Cam1a.mp4,.mp4,839777266,2024-08-08 20:19:57,2024-08-06 07:42:55,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day1_080524\F10_Day1_080524_21-42_Cam1a.mp4
F10_Day1_080524_21-42_Cam1b.mp4,.mp4,515142862,2024-08-08 20:18:18,2024-08-06 07:42:57,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day1_080524\F10_Day1_080524_21-42_Cam1b.mp4
F10_Day1_080624_03-42_Cam1a.mp4,.mp4,452801531,2024-08-08 20:20:12,2024-08-06 13:38:09,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day1_080524\F10_Day1_080624_03-42_Cam1a.mp4
F10_Day1_080624_03-42_Cam1b.mp4,.mp4,467687038,2024-08-08 20:18:36,2024-08-06 13:38:09,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day1_080524\F10_Day1_080624_03-42_Cam1b.mp4
F10_Day2_080624_09-44_Cam1a.mp4,.mp4,1902400150,2024-08-08 20:22:31,2024-08-06 19:44:04,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day2_080624\F10_Day2_080624_09-44_Cam1a.mp4
F10_Day2_080624_09-44_Cam1b.mp4,.mp4,591294248,2024-08-08 20:22:04,2024-08-06 19:44:08,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day2_080624\F10_Day2_080624_09-44_Cam1b.mp4
F10_Day2_080624_15-44_Cam1a.mp4,.mp4,2282365952,2024-08-08 20:22:53,2024-08-07 01:44:06,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day2_080624\F10_Day2_080624_15-44_Cam1a.mp4
F10_Day2_080624_15-44_Cam1b.mp4,.mp4,571548295,2024-08-08 20:22:11,2024-08-07 01:44:09,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day2_080624\F10_Day2_080624_15-44_Cam1b.mp4
F10_Day2_080624_21-44_Cam1a.mp4,.mp4,842265502,2024-08-08 20:23:36,2024-08-07 07:44:08,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day2_080624\F10_Day2_080624_21-44_Cam1a.mp4
F10_Day2_080624_21-44_Cam1b.mp4,.mp4,529607511,2024-08-08 20:22:17,2024-08-07 07:44:11,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day2_080624\F10_Day2_080624_21-44_Cam1b.mp4
F10_Day2_080724_03-44_Cam1a.mp4,.mp4,468329916,2024-08-08 20:23:44,2024-08-07 13:39:01,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day2_080624\F10_Day2_080724_03-44_Cam1a.mp4
F10_Day2_080724_03-44_Cam1b.mp4,.mp4,487542252,2024-08-08 20:22:23,2024-08-07 13:39:01,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day2_080624\F10_Day2_080724_03-44_Cam1b.mp4
F10_Day3_080724_09-48_Cam1a.mp4,.mp4,1418154177,2024-08-08 20:25:46,2024-08-07 19:48:05,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day3_080724\F10_Day3_080724_09-48_Cam1a.mp4
F10_Day3_080724_09-48_Cam1b.mp4,.mp4,620669907,2024-08-08 20:25:24,2024-08-07 19:48:06,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day3_080724\F10_Day3_080724_09-48_Cam1b.mp4
F10_Day3_080724_15-48_Cam1a.mp4,.mp4,1533529395,2024-08-08 20:26:08,2024-08-08 01:48:07,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day3_080724\F10_Day3_080724_15-48_Cam1a.mp4
F10_Day3_080724_15-48_Cam1b.mp4,.mp4,676298361,2024-08-08 20:25:33,2024-08-08 01:48:08,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day3_080724\F10_Day3_080724_15-48_Cam1b.mp4
F10_Day3_080724_21-48_Cam1a.mp4,.mp4,658949226,2024-08-08 20:27:02,2024-08-08 07:48:09,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day3_080724\F10_Day3_080724_21-48_Cam1a.mp4
F10_Day3_080724_21-48_Cam1b.mp4,.mp4,508710686,2024-08-08 20:25:38,2024-08-08 07:48:10,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day3_080724\F10_Day3_080724_21-48_Cam1b.mp4
F10_Day3_080824_03-48_Cam1a.mp4,.mp4,427186200,2024-08-08 20:27:08,2024-08-08 13:10:20,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day3_080724\F10_Day3_080824_03-48_Cam1a.mp4
F10_Day3_080824_03-48_Cam1b.mp4,.mp4,422876378,2024-08-08 20:25:43,2024-08-08 13:10:20,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F10_080524\Day3_080724\F10_Day3_080824_03-48_Cam1b.mp4
F11_Day1_8-5-24_DarkPhase.mp4,.mp4,8784947143,2025-02-27 17:16:31,2025-02-27 17:24:44,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Completed videos\F11_Day1_8-5-24_DarkPhase.mp4
F11_Day1_8-5-24_LightPhase.mp4,.mp4,9828273361,2025-02-28 18:43:35,2025-02-28 18:50:28,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Completed videos\F11_Day1_8-5-24_LightPhase.mp4
F11_Day2_8-6-24_DarkPhase.mp4,.mp4,8797017329,2025-02-28 22:33:04,2025-02-28 22:38:36,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Completed videos\F11_Day2_8-6-24_DarkPhase.mp4
F11_Day2_8-6-24_LightPhase.mp4,.mp4,8105135639,2025-03-11 02:15:13,2025-03-11 02:20:26,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Completed videos\F11_Day2_8-6-24_LightPhase.mp4
F11_Day3_8-7-24_DarkPhase.mp4,.mp4,6931763766,2025-03-11 05:06:59,2025-03-11 05:11:06,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Completed videos\F11_Day3_8-7-24_DarkPhase.mp4
F11_Day3_8-7-24_LightPhase.mp4,.mp4,8105063091,2025-03-11 16:51:58,2025-03-11 17:00:07,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Completed videos\F11_Day3_8-7-24_LightPhase.mp4
F11_Day1_080524_09-44_Cam2a.mp4,.mp4,1768993664,2024-08-08 20:20:19,2024-08-05 19:44:55,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day1_080524\F11_Day1_080524_09-44_Cam2a.mp4
F11_Day1_080524_09-44_Cam2b.mp4,.mp4,1545574648,2024-08-08 20:21:24,2024-08-05 19:44:56,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day1_080524\F11_Day1_080524_09-44_Cam2b.mp4
F11_Day1_080524_15-44_Cam2a.mp4,.mp4,2215672437,2024-08-08 20:20:34,2024-08-06 01:44:56,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day1_080524\F11_Day1_080524_15-44_Cam2a.mp4
F11_Day1_080524_15-44_Cam2b.mp4,.mp4,1475142491,2024-08-08 20:21:38,2024-08-06 01:44:57,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day1_080524\F11_Day1_080524_15-44_Cam2b.mp4
F11_Day1_080524_21-44_Cam2a.mp4,.mp4,865432526,2024-08-08 20:21:00,2024-08-06 07:44:57,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day1_080524\F11_Day1_080524_21-44_Cam2a.mp4
F11_Day1_080524_21-44_Cam2b.mp4,.mp4,690578580,2024-08-08 20:21:51,2024-08-06 07:44:59,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day1_080524\F11_Day1_080524_21-44_Cam2b.mp4
F11_Day1_080624_03-44_Cam2a.mp4,.mp4,557874086,2024-08-08 20:21:18,2024-08-06 13:38:09,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day1_080524\F11_Day1_080624_03-44_Cam2a.mp4
F11_Day1_080624_03-45_Cam2b.mp4,.mp4,508223008,2024-08-08 20:21:58,2024-08-06 13:38:09,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day1_080524\F11_Day1_080624_03-45_Cam2b.mp4
F11_Day2_080624_09-46_Cam2a.mp4,.mp4,1852186124,2024-08-08 20:23:48,2024-08-06 19:46:41,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day2_080624\F11_Day2_080624_09-46_Cam2a.mp4
F11_Day2_080624_09-46_Cam2b.mp4,.mp4,1219152000,2024-08-08 20:24:49,2024-08-06 19:46:42,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day2_080624\F11_Day2_080624_09-46_Cam2b.mp4
F11_Day2_080624_15-46_Cam2a.mp4,.mp4,2103465737,2024-08-08 20:24:04,2024-08-07 01:46:43,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day2_080624\F11_Day2_080624_15-46_Cam2a.mp4
F11_Day2_080624_15-46_Cam2b.mp4,.mp4,1207490596,2024-08-08 20:25:03,2024-08-07 01:46:44,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day2_080624\F11_Day2_080624_15-46_Cam2b.mp4
F11_Day2_080624_21-46_Cam2a.mp4,.mp4,860674386,2024-08-08 20:24:22,2024-08-07 07:46:44,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day2_080624\F11_Day2_080624_21-46_Cam2a.mp4
F11_Day2_080624_21-46_Cam2b.mp4,.mp4,655191507,2024-08-08 20:25:14,2024-08-07 07:46:45,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day2_080624\F11_Day2_080624_21-46_Cam2b.mp4
F11_Day2_080724_03-46_Cam2a.mp4,.mp4,545235820,2024-08-08 20:24:44,2024-08-07 13:39:01,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day2_080624\F11_Day2_080724_03-46_Cam2a.mp4
F11_Day2_080724_03-46_Cam2b.mp4,.mp4,510156205,2024-08-08 20:25:19,2024-08-07 13:39:01,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day2_080624\F11_Day2_080724_03-46_Cam2b.mp4
F11_Day3_080724_09-53_Cam2a.mp4,.mp4,1536763656,2024-08-08 20:27:14,2024-08-07 19:53:37,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day3_080724\F11_Day3_080724_09-53_Cam2a.mp4
F11_Day3_080724_09-53_Cam2b.mp4,.mp4,1189514907,2024-08-08 20:28:23,2024-08-07 19:53:39,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day3_080724\F11_Day3_080724_09-53_Cam2b.mp4
F11_Day3_080724_15-53_Cam2a.mp4,.mp4,1614636649,2024-08-08 20:27:34,2024-08-08 01:53:39,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day3_080724\F11_Day3_080724_15-53_Cam2a.mp4
F11_Day3_080724_15-53_Cam2b.mp4,.mp4,1441686837,2024-08-08 20:28:33,2024-08-08 01:53:41,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day3_080724\F11_Day3_080724_15-53_Cam2b.mp4
F11_Day3_080724_21-53_Cam2a.mp4,.mp4,734938187,2024-08-08 20:28:12,2024-08-08 07:53:40,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day3_080724\F11_Day3_080724_21-53_Cam2a.mp4
F11_Day3_080724_21-53_Cam2b.mp4,.mp4,723023249,2024-08-08 20:28:46,2024-08-08 07:53:42,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day3_080724\F11_Day3_080724_21-53_Cam2b.mp4
F11_Day3_080824_03-53_Cam2a.mp4,.mp4,494365482,2024-08-08 20:28:18,2024-08-08 13:10:20,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day3_080724\F11_Day3_080824_03-53_Cam2a.mp4
F11_Day3_080824_03-53_Cam2b.mp4,.mp4,452388152,2024-08-08 20:28:52,2024-08-08 13:10:20,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F11_080524\Day3_080724\F11_Day3_080824_03-53_Cam2b.mp4
F13_Day1_8-21-24_DarkPhase.mp4,.mp4,7235392561,2025-03-11 21:11:38,2025-03-11 21:16:36,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F13_082124\Completed videos\F13_Day1_8-21-24_DarkPhase.mp4
F13_Day1_8-21-24_LightPhase.mp4,.mp4,8105067798,2025-03-12 02:40:40,2025-03-12 02:45:29,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F13_082124\Completed videos\F13_Day1_8-21-24_LightPhase.mp4
F13_Day2_8-22-24_DarkPhase.mp4,.mp4,7291900670,2025-03-12 05:44:19,2025-03-12 05:48:22,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F13_082124\Completed videos\F13_Day2_8-22-24_DarkPhase.mp4
F13_Day2_8-22-24_LightPhase.mp4,.mp4,8104978211,2025-03-12 18:13:27,2025-03-12 18:19:02,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F13_082124\Completed videos\F13_Day2_8-22-24_LightPhase.mp4
F13_Day1_082124_09-48_Cam1a.mp4,.mp4,1734334157,2024-08-26 13:50:55,2024-08-21 19:48:33,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F13_082124\Day1_082124\F13_Day1_082124_09-48_Cam1a.mp4
F13_Day1_082124_09-48_Cam1b.mp4,.mp4,1769975475,2024-08-26 13:50:11,2024-08-21 19:48:35,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F13_082124\Day1_082124\F13_Day1_082124_09-48_Cam1b.mp4
F13_Day1_082124_15-48_Cam1a.mp4,.mp4,1619026471,2024-08-26 13:51:10,2024-08-22 01:48:34,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F13_082124\Day1_082124\F13_Day1_082124_15-48_Cam1a.mp4
F13_Day1_082124_15-48_Cam1b.mp4,.mp4,2086372153,2024-08-26 13:50:26,2024-08-22 01:48:36,Z:\migratedData\Lab\Social_Sleep\StrangerHuddling\ISIA\Experiment1_StrangersHuddlingRoomTemp\F13_082124\Day1_082124\F13_Day1_082124_15-48_Cam1b.mp4
